DateAndTime;Line;ID;Carrier;BarCode1;BarCode2;BarCode3;BarCode4;LotNum
2024-01-16 11:17:04.247;1;12250809;UPS;1Z97747E0314085687;42033122;;;9
2024-01-16 11:17:11.247;1;12250810;UPS;42184033122;;;;9
2024-01-16 11:17:14.247;1;12250811;UPS;420331911501;1Z838A7V0384575087;;;9
2024-01-16 11:17:20.247;1;12250812;UPS;420331220002;1Z345R760393005010;;;9
2024-01-16 11:17:27.247;1;12250813;UPS;420331220002;1ZC6J5620303247737;;;9
2024-01-16 11:17:41.277;1;12250814;UPS;420331529995;1ZC6H140YW89552155;42033122926129034362335414806;;9
2024-01-16 11:17:48.293;1;12250815;UPS;420331269998;1ZE3716CYN05036187;FRG;420331919274890343943958;9
2024-01-16 11:17:52.293;1;12250816;UPS;420331911501;1Z0VF8390371633742;;;9
2024-01-16 11:17:57.293;1;12250817;UPS;FRN;spR8N3Zh46l;420331911501;1ZY30R171215372546;9
2024-01-16 11:18:03.293;1;12250818;UPS;420331911501;1Z5W0W960319926424;;;9
2024-01-16 11:18:11.323;1;12250819;UPS;420331269998;4203319192748999952033581038547714;1Z0R941RYN069;;9
2024-01-16 11:18:14.323;1;12250820;UPS;1Z14VW930302129510;420331911501;;;9
2024-01-16 11:18:19.340;1;12250821;UPS;1ZW815680305908157;420331220002;;;9
2024-01-16 11:18:24.357;1;12250822;UPS;420331911501;1ZY392E60352030293;E15;;9
2024-01-16 11:18:33.357;1;12250823;UPS;1Z00X66V0325622841;420331220002;;;9
2024-01-16 11:18:37.357;1;12250824;UPS;420331911501;1ZR2888F0380273615;;;9
2024-01-16 11:18:43.357;1;12250825;UPS;420331220002;1Z0999RF0312547761;;;9
2024-01-16 11:18:48.357;1;12250826;UPS;1ZC1B8370211639840;420331220002;;;9
2024-01-16 11:19:01.373;1;12250827;UPS;420331911501;1ZA8G2180304351167;;;9
2024-01-16 11:19:04.373;1;12250828;UPS;420331220002;1Z5YA3190390782417;TPT0000000002837685;;9
2024-01-16 11:19:22.387;1;12250829;UPS;1Z803R420309632461;420331911501;;;9
2024-01-16 11:19:25.387;1;12250830;UPS;1Z803R420309647633;420331220002;;;9
2024-01-16 11:19:28.387;1;12250831;UPS;420331911501;1Z803R420309597616;FRS;;9
2024-01-16 11:19:33.387;1;12250832;UPS;1Z1F92320214751817;42033122;;;9
2024-01-16 11:19:38.387;1;12250833;UPS;420331911501;1Z803R420309596868;;;9
2024-01-16 11:19:42.387;1;12250834;UPS;420331220002;1ZW909F20304600572;;;9
2024-01-16 11:19:48.390;1;12250835;UPS;42033122;1Z11Y9790221072504;;;9
2024-01-16 11:19:52.390;1;12250836;UPS;1ZE4G7300315993291;420331220002;;;9
2024-01-16 11:20:20.403;1;12250837;UPS;1ZX064W81317499286;420331911501;;;9
2024-01-16 11:20:27.403;1;12250838;UPS;420331911501;1ZX427651338069044;spNJ3XGHVBz;;9
2024-01-16 11:20:33.403;1;12250839;UPS;420331220002;1Z25A7V60377155559;1H4KTW8;;9
2024-01-16 11:20:36.403;1;12250840;UPS;1ZR323060346324922;42033191;;;9
2024-01-16 11:20:39.403;1;12250841;UPS;420331911501;1Z099Y8V0373806826;;;9
2024-01-16 11:20:45.407;1;12250842;UPS;%003312215502321834457302840;7050024751870099;;;9
2024-01-16 11:20:49.407;1;12250843;UPS;FRN;1Z449RX81339444800;420331261501;;9
2024-01-16 11:20:53.407;1;12250844;UPS;1Z82F52Y1253870161;420331220002;FRS;;9
2024-01-16 11:20:58.407;1;12250845;UPS;1Z4437700387670257;420331220002;;;9
2024-01-16 11:21:13.407;1;12250846;UPS;420331220002;1ZX552190303396875;2995069001;;9
2024-01-16 11:21:27.407;1;12250847;UPS;420331220002;1Z803R420309600209;FRN;;9
2024-01-16 11:21:31.407;1;12250848;UPS;420331911501;1ZX341F40315032923;;;9
2024-01-16 11:21:36.407;1;12250849;UPS;420331220002;;;;9
2024-01-16 11:21:39.407;1;12250850;UPS;420331529995;1ZC6H140YW91205089;42033122926129034362335414806;;9
2024-01-16 11:21:45.407;1;12250851;UPS;1ZB37G061209487391;420331220002;;;9
2024-01-16 11:21:51.407;1;12250852;UPS;4203312292612965081694541477138460;1Z4E2W09YW37413631;4203315;;9
2024-01-16 11:21:57.407;1;12250853;UPS;420331220002;1ZA8035B0325050963;;;9
2024-01-16 11:22:05.407;1;12250854;UPS;125837100-00;42033122;1Z8FY3300267066467;;9
2024-01-16 11:22:11.423;1;12250855;UPS;1ZE4G7300316029081;420331220002;;;9
2024-01-16 11:22:16.423;1;12250856;UPS;1Z803R420309586637;420331911501;;;9
2024-01-16 11:22:19.423;1;12250857;UPS;420331220002;1Z8FY3300267090369;;;9
2024-01-16 11:22:23.423;1;12250858;UPS;4203312292612903436233541405582465;420331529995;1ZC6H140YW262;;9
2024-01-16 11:22:27.437;1;12250859;UPS;1Z01R63E0333726126;420331911501;E17;;9
2024-01-16 11:22:32.437;1;12250860;UPS;420331911501;1Z2442X31207466457;;;9
2024-01-16 11:22:39.453;1;12250861;UPS;420331911501;1Z803R420309598848;;;9
2024-01-16 11:22:44.453;1;12250862;UPS;42033122;1ZB350980304286003;00000000010065055433;;9
2024-01-16 11:22:52.470;1;12250863;UPS;00009999991072096672;1ZWV29570307254701;420331220002;;9
